,Precio,Metros Cuadrados,Habitaciones,Baños,Parqueadero,Estrato,Localidad,Barrio,Contacto,Robo_Personas,Homicidios
3077,100000000,30,2.0,1,Si,2, Usme,Villa Isabel,0,1646,51
3078,500000000,300,3.0,5,Si,2, Usme,El Jordán,0,1646,51
3079,100000000,40,2.0,1,No,2, Usme,La Fiscala,0,1646,51
3080,350000000,112,3.0,1,Si,2, Usme,Monteblanco,0,1646,51
3081,130000000,50,3.0,2,Si,2, Usme,Villa Isabel,0,1646,51
3082,390000000,102,3.0,3,,3, Puente Aranda,Villa Del Rosario,0,3778,16
3083,105000000,45,3.0,1,,2, Bosa,Nuevo Recreo,0,4422,85
3084,520000000,300,10.0,5,,3, Santa Fé,Las Nieves,3219357074,3255,36
3085,220000000,775,3.0,1,,3, San Cristóbal,Calvo Sur,0,2365,48
3087,286000000,62,3.0,2,,4, Candelaria,La Concordia,0,665,6
3088,115000000,45,3.0,1,,3, Bosa,El Toche,0,4422,85
3089,130000000,47,3.0,1,,2, Kennedy,Tierra Buena I,0,8439,136
3090,498000000,72,1.0,2,,6, Santa Fé,San Francisco Rural,3185172354,3255,36
3092,650000000,176,4.0,3,Si,3, Los Mártires,Santa Isabel Sur,0,2849,54
3094,750000000,390,8.0,5,,3, Puente Aranda,Camelia Sur IV Sector,0,3778,16
3095,1390000000,177,4.0,5,,5, Fontibón,Terminal De Transportes,0,4739,21
3096,750000000,130,3.0,2,,3, Santa Fé,Las Nieves,0,3255,36
3097,98000000,48,2.0,1,,3, Bosa,El Toche,0,4422,85
3098,320000000,56,1.0,1,,4, Chapinero,Sucre,0,5578,6
3099,400000000,78,2.0,1,,6, Santa Fé,Las Nieves,0,3255,36
3100,530000000,59,1.0,1,,4, Santa Fé,Las Nieves,0,3255,36
3101,270000000,74,2.0,2,,3, Santa Fé,Las Nieves,13203509888,3255,36
3102,520000000,61,2.0,2,,4, Santa Fé,Veracruz,13203509888,3255,36
3103,2200000000,628,10.0,7,,3, Antonio Nariño,Luna Park,0,1788,11
3104,110000000,30,2.0,1,,2, Kennedy,Dindalito I Etapa,0,8439,136
3105,4289220194,410,,0,,4, Candelaria,Las Aguas,13203509888,665,6
3106,450000000,88,3.0,2,,4, Fontibón,El Tintal A.s.d.,0,4739,21
3108,110000000,34,1.0,1,,3, Kennedy,La Concordia,0,8439,136
3110,340000000,95,3.0,2,,3, Santa Fé,Las Nieves,0,3255,36
3111,335000000,270,9.0,5,,1, Kennedy,La Concordia,15800461,8439,136
3112,395000000,111,4.0,3,,3, Candelaria,Unidad Residencial Gonzalo Jiménez De Quesada,0,665,6
3113,1150000000,160,3.0,3,,4, Teusaquillo,Estrella,0,3506,9
3114,280000000,40,1.0,1,,3, Santa Fé,Las Nieves,13203509888,3255,36
3115,860160889,220,4.0,3,,3, Kennedy,Nueva Marsella I Sector,13203509888,8439,136
3118,650000000,160,10.0,6,,2, Candelaria,Centro Administrativo,0,665,6
3119,290000000,90,4.0,3,,3, Kennedy,Ciudad Kennedy Sur - Centro Cívico,0,8439,136
3120,490000000,114,3.0,3,,4, Teusaquillo,Nicolás De Federmán,0,3506,9
3121,280000000,68,3.0,2,,3, Kennedy,Urbanización Villas De Castilla,0,8439,136
3122,417000000,208,6.0,4,,3, Rafael Uribe Uribe,Quiroga,0,2805,69
3123,143000000,51,2.0,2,No,2, Bosa,El Porvenir Sector Brasil,0,4422,85
3124,600000000,250,3.0,3,,5, Candelaria,Parque Nacional Oriental,3205686944,665,6
3125,450000000,70,4.0,2,,4, Puente Aranda,Salazar Gómez,0,3778,16
3126,264900000,288,7.0,5,,2, Bosa,Los Laureles,0,4422,85
3129,830000000,220,4.0,0,,4, Kennedy,Timiza,0,8439,136
3130,430000000,176,6.0,3,,3, Bosa,El Portal I Y II Sector,0,4422,85
3131,665000000,88,3.0,2,,4, Fontibón,Sauzalito,0,4739,21
3132,712851750,103,3.0,3,,4, Chapinero,Sucre,3007599298,5578,6
3134,630000000,256,6.0,6,,3, Puente Aranda,Primavera Occidental,3202722422,3778,16
3136,165000000,144,3.0,1,,3, San Cristóbal,Villa De Los Alpes,0,2365,48
3137,220000000,62,3.0,2,,3, Kennedy,La Alejandra,0,8439,136
3138,235000000,66,3.0,2,,3, Antonio Nariño,San Antonio - Urbanización Avenida Luna Park,0,1788,11
3140,600000000,394,5.0,3,,3, Candelaria,La Catedral,0,665,6
3141,520000000,300,10.0,5,,3, Santa Fé,Las Nieves,0,3255,36
3143,400000000,288,10.0,9,,2, Bosa,Urbanización La Sultana Del Sur,0,4422,85
3144,750000000,300,2.0,3,,3, Los Mártires,Santa Isabel Sur,3112315379,2849,54
3145,250000000,114,6.0,4,,3, San Cristóbal,Camino Viejo,0,2365,48
3146,265000000,64,3.0,2,,3, Kennedy,Bavaria Techo,3114758324,8439,136
3147,281022703,33,1.0,1,,3, Santa Fé,Samper,0,3255,36
3148,120000000,182,2.0,1,,2, Santa Fé,El Dorado,0,3255,36
3149,690000000,330,6.0,4,,3, Antonio Nariño,Santander Norte,0,1788,11
3150,800000000,127,3.0,3,,3, Candelaria,Unidad Residencial Gonzalo Jiménez De Quesada,0,665,6
3151,396331694,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
3152,1000000000,347,5.0,4,,3, San Cristóbal,Veinte De Julio,0,2365,48
3153,550000000,175,3.0,3,,3, Antonio Nariño,Ciudad Berna,0,1788,11
3154,200000000,67,3.0,2,Si,2, San Cristóbal,Sidel - Terrazas De Oriente,0,2365,48
3155,180000000,72,2.0,1,No,2, San Cristóbal,Villa De Los Alpes,0,2365,48
3156,95000000,53,3.0,1,No,2, San Cristóbal,Buenavista II Sector,0,2365,48
3157,750000000,176,6.0,3,Si,3, Puente Aranda,Remanso,0,3778,16
3158,600000000,161,6.0,3,Si,3, Puente Aranda,Santa Matilde,0,3778,16
3159,240000000,84,7.0,3,No,2, Santa Fé,Santa Inés,0,3255,36
3160,230000000,64,3.0,2,Si,3, Puente Aranda,Santa Matilde II Sector,0,3778,16
3161,300000000,150,3.0,2,No,3, Santa Fé,Santa Inés,3164418115,3255,36
3162,760000000,214,5.0,2,Si,3, Antonio Nariño,Ciudad Jardín Del Sur,3177632488,1788,11
3163,134000000,36,2.0,1,Si,3, San Cristóbal,La María,0,2365,48
3164,315000000,55,2.0,2,No,4, Candelaria,Unidad Residencial Gonzalo Jiménez De Quesada,3105873402,665,6
3165,550000000,100000,6.0,3,,2, Los Mártires,La Sabana,0,2849,54
3166,566692000,76,2.0,2,,3, Candelaria,Egipto,0,665,6
3167,780000000,267,5.0,5,,3, Puente Aranda,Santa Matilde II Sector,3058167510,3778,16
3168,237000000,100,6.0,3,No,2, Rafael Uribe Uribe,Urbanización Madrid,0,2805,69
3169,90000000,45,4.0,2,No,2, Santa Fé,Santa Inés,0,3255,36
3170,150000000,51,3.0,2,Si,3, Santa Fé,Santa Inés,0,3255,36
3171,550000000,200,5.0,4,No,2, Santa Fé,Santa Inés,3194311822,3255,36
3172,100000000,55,2.0,1,No,2, Puente Aranda,Veraguas Central,0,3778,16
3173,2900000000,533,7.0,10,,2, Candelaria,Belén,0,665,6
3174,200000000,60,2.0,1,Si,3, Antonio Nariño,San Antonio,0,1788,11
3175,290000000,72,3.0,2,Si,3, Los Mártires,Santa Isabel,0,2849,54
3176,180000000,58,2.0,2,,4, Santa Fé,La Capuchina,3144153469,3255,36
3177,430000000,312,7.0,7,Si,3, Santa Fé,Santa Inés,0,3255,36
3178,850000000,232,2.0,5,,2, Santa Fé,San Bernardo,0,3255,36
3179,160000000,47,3.0,1,,2, San Cristóbal,La María,0,2365,48
3180,1600000000,527,10.0,7,,3, Candelaria,Unidad Residencial Gonzalo Jiménez De Quesada,0,665,6
3181,290000000,82,3.0,2,,3, Antonio Nariño,Ciudad Berna,0,1788,11
3182,370000000,86,3.0,3,,3, Antonio Nariño,Ciudad Berna,0,1788,11
3183,4000000000,864,7.0,5,,3, Candelaria,Centro Administrativo,0,665,6
3184,540000000,103,3.0,3,,3, Santa Fé,Veracruz,3123669377,3255,36
3185,1800000000,390,10.0,10,,1, Candelaria,La Concordia,0,665,6
3186,450000000,232,9.0,3,,3, San Cristóbal,Nariño Sur,0,2365,48
3187,1900000000,439,1.0,3,,1, Candelaria,La Catedral,0,665,6
3188,2500000000,470,10.0,8,,3, Candelaria,La Catedral,0,665,6
3189,1800000000,273,6.0,2,,1, Candelaria,La Concordia,0,665,6
3190,135000000,45,3.0,2,Si,2, Antonio Nariño,Caracas,0,1788,11
3191,256000000,42,1.0,2,,2, Candelaria,Belén,0,665,6
3192,179000000,54,2.0,1,,3, Los Mártires,Santa Isabel,0,2849,54
3193,180000000,36,2.0,1,,3, Antonio Nariño,Santander Norte,15800461,1788,11
3194,30000000,90,3.0,2,No,2, Santa Fé,Santa Inés,0,3255,36
3195,120000000,53,3.0,1,No,2, San Cristóbal,Vitelma Ciudadela Parque De La Roca,0,2365,48
3196,700000000,253,7.0,3,No,3, Los Mártires,Santa Isabel Veraguas,0,2849,54
3197,500000000,240,6.0,5,No,3, Rafael Uribe Uribe,Olaya,3102486379,2805,69
3198,130000000,110,3.0,2,Si,3, Antonio Nariño,Luna Park,0,1788,11
3199,450000000,120,7.0,4,No,3, Rafael Uribe Uribe,Olaya,3007081757,2805,69
3200,150000000,72,3.0,1,No,3, Santa Fé,San Dionisio,0,3255,36
3201,600000000,376,10.0,5,Si,3, San Cristóbal,Urbanización Serafina,0,2365,48
3202,240000000,58,3.0,2,Si,3, Rafael Uribe Uribe,Urbanización Santa Catalina,0,2805,69
3203,180000000,38,2.0,1,Si,3, Antonio Nariño,Arboleda Del Rey,0,1788,11
3204,140000000,49,3.0,1,No,3, Rafael Uribe Uribe,Urbanización Guiparma,0,2805,69
3205,198000000,60,2.0,1,,3, Rafael Uribe Uribe,Murillo Toro,0,2805,69
3206,500000000,141,3.0,2,,3, Antonio Nariño,Villa Mayor Antigua,0,1788,11
3207,140000000,74,3.0,2,Si,2, Santa Fé,Santa Inés,0,3255,36
3208,365000000,180,6.0,2,Si,2, Rafael Uribe Uribe,Gustavo Restrepo,0,2805,69
3209,215000000,65,4.0,2,No,3, Rafael Uribe Uribe,San Juanito,0,2805,69
3210,145000000,120,3.0,2,No,2, Santa Fé,Santa Inés,0,3255,36
3211,250000000,78,9.0,4,No,2, San Cristóbal,Los Arrayanes Santa Inés,0,2365,48
3212,120000000,90,5.0,2,No,1, San Cristóbal,El Triángulo El Manantial,3124681175,2365,48
3213,200000000,45,2.0,1,No,3, Puente Aranda,La Guaca IV Sector,0,3778,16
3214,145000000,52,3.0,2,No,3, San Cristóbal,San Isidro Sur,3202451293,2365,48
3215,80000000,72,4.0,1,No,1, Tunjuelito,Parque El Tunal,0,1736,21
3216,170000000,40,2.0,1,Si,2, Candelaria,Santa Bárbara - Batallón Guardia Presidencial,0,665,6
3217,200000000,44,1.0,1,Si,3, Antonio Nariño,Campiña Del Restrepo,3043563680,1788,11
3218,220000000,57,3.0,2,No,3, San Cristóbal,Quinta Ramos,0,2365,48
3219,185000000,49,2.0,2,Si,3, Tunjuelito,Parque El Tunal,3212006594,1736,21
3220,140000000,64,2.0,1,No,2, Santa Fé,Santa Inés,3004274080,3255,36
3221,150000000,51,3.0,1,Si,2, San Cristóbal,Ciudad Marbella Sector I,0,2365,48
3222,800000000,680,1.0,0,,3, Rafael Uribe Uribe,Murillo Toro,0,2805,69
3223,426000000,200,4.0,2,,3, Antonio Nariño,5 De Noviembre,3208899956,1788,11
3224,82000000,42,2.0,1,No,2, Santa Fé,Santa Inés,3122560195,3255,36
3225,210000000,48,3.0,1,No,3, Los Mártires,El Progreso,0,2849,54
3226,85000000,11111,3.0,2,Si,2, Santa Fé,Santa Inés,0,3255,36
3227,95000000,54,5.0,2,No,1, Santa Fé,Santa Inés,3132450022,3255,36
3228,460000000,123,5.0,3,Si,3, Santa Fé,Santa Inés,0,3255,36
3229,320000000,240,3.0,2,Si,3, Los Mártires,La Estanzuela,0,2849,54
3230,290000000,86,3.0,1,Si,3, Rafael Uribe Uribe,Gustavo Restrepo,0,2805,69
3231,155000000,46,3.0,1,Si,3, Puente Aranda,La Asunción,3219013007,3778,16
3232,260000000,162,8.0,3,Si,2, Rafael Uribe Uribe,Las Lomas,3118978545,2805,69
3233,147000000,70,3.0,2,Si,2, Santa Fé,Santa Inés,0,3255,36
3234,10000000,120,1.0,1,No,5, Santa Fé,Santa Inés,0,3255,36
3235,120000000,49,3.0,2,,3, San Cristóbal,Arboleda De Los Alpes,0,2365,48
3236,190000000,162,4.0,1,No,3, Rafael Uribe Uribe,Las Colinas-sector Divino Niño,0,2805,69
3237,1600000000,574,1.0,0,,3, Puente Aranda,Santa Matilde,0,3778,16
3238,540000000,103,2.0,2,,3, Santa Fé,Veracruz,0,3255,36
3239,450000000,263,10.0,8,,2, Rafael Uribe Uribe,El Socorro,0,2805,69
3240,40000000,93,4.0,2,No,2, Rafael Uribe Uribe,Resurrección,3004291036,2805,69
3241,110000000,60,2.0,1,No,2, San Cristóbal,Los Arrayanes Santa Inés,0,2365,48
3242,250000000,35,4.0,3,No,2, Santa Fé,Las Cruces,0,3255,36
3243,120000000,36,1.0,1,No,2, Candelaria,Centro Administrativo,0,665,6
3244,450000000,132,8.0,3,Si,3, Rafael Uribe Uribe,Quiroga Sur,3134559611,2805,69
3245,130000000,52,3.0,1,No,2, Rafael Uribe Uribe,Urbanización Guiparma,0,2805,69
3246,380000000,63,4.0,4,No,3, Los Mártires,Veraguas,0,2849,54
3247,145000000,46,3.0,1,Si,3, Rafael Uribe Uribe,El Mirador,0,2805,69
3248,160000000,50,3.0,2,No,2, Rafael Uribe Uribe,Resurrección 2,0,2805,69
3249,700000000,50,3.0,1,No,2, Rafael Uribe Uribe,Govaroba,0,2805,69
3250,140000000,33,2.0,1,Si,2, San Cristóbal,El Alto De Las Brisas,0,2365,48
3251,240000000,80,4.0,2,No,2, Santa Fé,Santa Inés,0,3255,36
3252,330000000,124,5.0,2,No,3, Los Mártires,La Pepita,0,2849,54
3253,365000000,157,10.0,4,No,3, Rafael Uribe Uribe,Centenario,3002909563,2805,69
3254,360000000,189,6.0,6,Si,3, Santa Fé,Santa Inés,3114626292,3255,36
3255,90000000,41,2.0,1,No,3, Puente Aranda,Santa Matilde,0,3778,16
3256,235000000,57,3.0,1,Si,3, Rafael Uribe Uribe,Bosque De San Carlos,0,2805,69
3257,580000000,144,4.0,3,,3, San Cristóbal,Urbanización Calima,0,2365,48
3258,518000000,120,3.0,3,Si,3, Antonio Nariño,5 De Noviembre,0,1788,11
3259,185000000,63,3.0,2,Si,3, Santa Fé,Santa Inés,0,3255,36
3260,180000000,80,3.0,2,No,3, Santa Fé,Santa Inés,0,3255,36
3261,650000000,610,10.0,7,Si,3, Rafael Uribe Uribe,Quiroga Central,0,2805,69
3262,600000000,256,7.0,5,Si,3, Tunjuelito,Santa Lucía Sur,0,1736,21
3263,390000000,80,3.0,1,Si,3, Candelaria,Las Aguas,0,665,6
3264,160000000,53,3.0,1,Si,3, Tunjuelito,Tunal Sector I,0,1736,21
3265,385000000,163,4.0,3,Si,4, Santa Fé,Santa Inés,0,3255,36
3266,400000000,120,3.0,3,Si,5, Santa Fé,Santa Inés,0,3255,36
3267,950000000,287,5.0,4,Si,4, Santa Fé,Santa Inés,0,3255,36
3268,260000000,60,3.0,2,No,3, Puente Aranda,Santa Isabel Occidental,0,3778,16
3269,320000000,70,2.0,2,Si,5, Santa Fé,Santa Inés,3214223931,3255,36
3270,250000000,56,3.0,2,Si,3, Los Mártires,Eduardo Santos,0,2849,54
3271,220000000,36,2.0,1,,2, Candelaria,Belén,0,665,6
3272,480000000,140,10.0,6,Si,2, San Cristóbal,El Encanto,0,2365,48
3273,444910200,54,2.0,2,,4, Santa Fé,Samper,0,3255,36
3274,254000000,25,1.0,1,,3, Santa Fé,La Merced,0,3255,36
3275,1350000000,360,5.0,3,,4, Teusaquillo,Teusaquillo,0,3506,9
3276,279760000,36,1.0,1,,4, Puente Aranda,Ortezal,0,3778,16
3277,450000000,462,8.0,4,Si,2, San Cristóbal,Granada Sur,3005566880,2365,48
3278,880000000,240,10.0,6,,4, Teusaquillo,Teusaquillo,0,3506,9
3279,132000000,75,3.0,1,,2, Los Mártires,La Sabana,0,2849,54
3280,380000000,135,4.0,3,,4, Puente Aranda,San Eusebio,0,3778,16
3281,295000000,50,1.0,1,Si,3, Santa Fé,Sagrado Corazón,3212180507,3255,36
3282,386000000,38,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3283,630000000,152,3.0,2,Si,4, Teusaquillo,Las Américas,3102950485,3506,9
3284,350000000,84,3.0,2,No,3, Santa Fé,La Paz Central,3102038752,3255,36
3285,3100000000,1621,1.0,0,,3, Kennedy,Ciudad Kennedy - Supermanzana 6 B,0,8439,136
3286,90000000,36,2.0,2,No,1, Santa Fé,Las Nieves,3219240761,3255,36
3287,650000000,108,3.0,2,Si,4, Teusaquillo,Prados Del Salitre,3213650322,3506,9
3288,330000000,156,4.0,3,Si,3, Puente Aranda,Los Ejidos,0,3778,16
3289,368344686,35,1.0,1,,3, Santa Fé,La Merced,0,3255,36
3290,249000000,28,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3291,520000000,63,2.0,2,,3, Santa Fé,Las Nieves,0,3255,36
3292,285000000,108,2.0,4,,3, Santa Fé,Las Nieves,0,3255,36
3293,138000000,108,4.0,0,,3, Santa Fé,Las Nieves,5714743383,3255,36
3294,1049990000,320,4.0,4,,5, Santa Fé,Las Nieves,0,3255,36
3295,620000000,90,6.0,5,,3, San Cristóbal,Quinta Ramos,0,2365,48
3296,1980000000,216,3.0,5,,6, Santa Fé,Las Nieves,0,3255,36
3297,289347106,69,3.0,2,,3, Candelaria,La Catedral,0,665,6
3298,140000000,85,3.0,3,Si,3, Puente Aranda,Las Carabelas,0,3778,16
3299,140000000,46,3.0,2,,3, Santa Fé,Las Nieves,0,3255,36
3300,180000000,68,3.0,2,,2, Santa Fé,Las Nieves,3024111001,3255,36
3301,590000000,114,2.0,4,,3, Santa Fé,Las Nieves,3165222196,3255,36
3302,269000000,39,1.0,1,,4, Santa Fé,Samper,0,3255,36
3303,730000000,270,9.0,4,,3, Puente Aranda,Primavera Norte - San Francisco,0,3778,16
3304,240000000,52,2.0,2,,3, Los Mártires,San Fason,0,2849,54
3305,320000000,77,2.0,1,,4, Teusaquillo,Campín Occidental,0,3506,9
3306,750000000,127,3.0,2,,6, Antonio Nariño,Restrepo Occidental,0,1788,11
3307,765000000,117,3.0,3,,5, Teusaquillo,Nicolás De Federmán,3041325085,3506,9
3308,195000000,45,1.0,1,,4, Teusaquillo,San Luís,0,3506,9
3309,750000000,132,3.0,3,,4, Teusaquillo,Bosques Del Salitre,3024236498,3506,9
3310,1200000000,460,9.0,7,,3, Puente Aranda,Las Violetas La Asunción,0,3778,16
3311,600000000,370,7.0,6,,3, Antonio Nariño,Sena,0,1788,11
3312,300000000,67,3.0,2,,4, Los Mártires,San Fason,0,2849,54
3313,425000000,100,4.0,3,Si,3, Teusaquillo,Quesada,0,3506,9
3314,350000000,220,7.0,4,,3, Candelaria,Egipto,3125042420,665,6
3315,1056062972,248,5.0,4,,3, Santa Fé,Las Nieves,0,3255,36
3316,295000000,51,1.0,1,,4, Santa Fé,La Perseverancia,0,3255,36
3317,1000000000,490,9.0,5,,3, Puente Aranda,Veraguas Central,0,3778,16
3318,560571857,240,5.0,4,,3, Santa Fé,Las Nieves,0,3255,36
3319,163000000,51,2.0,2,,2, Santa Fé,Las Nieves,0,3255,36
3320,400000000,94,3.0,2,,4, Puente Aranda,Cundinamarca,0,3778,16
3321,8000000000,1900,,0,,3, Santa Fé,La Alameda,0,3255,36
3322,4500000000,485,7.0,5,,5, Santa Fé,Las Nieves,0,3255,36
3323,350000000,75,2.0,2,,3, Santa Fé,Las Nieves,3165222196,3255,36
3324,1015021350,266,,2,,3, Santa Fé,Las Nieves,0,3255,36
3325,561769949,113,3.0,3,,3, Santa Fé,Las Nieves,0,3255,36
3326,1500000000,280,4.0,5,Si,5, Chapinero,Siberia - El Capricho,0,5578,6
3327,230000000,35,1.0,1,,3, Chapinero,Pardo Rubio,0,5578,6
3328,420000000,45,1.0,1,,3, Santa Fé,Sagrado Corazón,0,3255,36
3329,415000000,47,1.0,1,,3, Santa Fé,Sagrado Corazón,3187165327,3255,36
3330,590000000,97,4.0,3,Si,5, Teusaquillo,Nicolás De Federmán,0,3506,9
3331,1650000000,140,6.0,4,,3, San Cristóbal,Urbanización Serafina,0,2365,48
3332,290649232,28,1.0,1,,3, Santa Fé,La Merced,0,3255,36
3333,288300000,34,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3334,289847500,38,1.0,1,,4, Puente Aranda,Ortezal,3007599298,3778,16
3335,271400000,27,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3336,249000000,30,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3337,360000000,96,4.0,2,Si,4, Los Mártires,Usatama,305819776,2849,54
3338,165000000,50,3.0,2,,2, Rafael Uribe Uribe,Fundación Hospital San Carlos,15800461,2805,69
3339,408795500,56,1.0,2,,4, Puente Aranda,Ortezal,0,3778,16
3340,362600000,56,2.0,2,,4, Chapinero,Sucre,0,5578,6
3341,276759311,26,1.0,1,,3, Santa Fé,La Merced,0,3255,36
3342,235000000,33,1.0,1,,4, Teusaquillo,Galerías,0,3506,9
3343,296700000,31,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3344,436465890,61,1.0,1,,4, Chapinero,Sucre,0,5578,6
3345,186750000,35,2.0,1,,3, Puente Aranda,Estación Central,0,3778,16
3346,252100000,26,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3347,329000000,32,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3348,285300000,28,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
3349,612420489,80,1.0,2,,3, Santa Fé,La Merced,0,3255,36
3350,797130000,105,3.0,3,,4, Puente Aranda,Ortezal,0,3778,16
3351,475136313,62,2.0,2,,4, Santa Fé,Samper,0,3255,36
3352,643192828,95,3.0,3,,4, Chapinero,Sucre,0,5578,6
3353,736137372,97,2.0,3,,3, Santa Fé,La Merced,0,3255,36
3354,470000000,132,4.0,3,Si,3, Chapinero,Chapinero Central,0,5578,6
3355,220000000,10000,,0,,3, Santa Fé,Las Nieves,0,3255,36
3356,220000000,10000,,0,,3, Santa Fé,Las Nieves,0,3255,36
3357,520000000,300,10.0,5,,3, Santa Fé,Las Nieves,3023226009,3255,36
3358,255000000,156,4.0,2,,3, Santa Fé,Las Nieves,0,3255,36
3359,520000000,300,10.0,5,,3, Santa Fé,Las Nieves,0,3255,36
3360,590000000,288,9.0,3,,3, Santa Fé,Las Nieves,0,3255,36
3361,520000000,300,10.0,5,,3, Santa Fé,Las Nieves,3142450143,3255,36
3362,435000000,58,1.0,2,Si,4, Santa Fé,Las Nieves,0,3255,36
3363,335000000,95,3.0,1,Si,3, Puente Aranda,Primavera Norte - San Francisco,0,3778,16
3364,380000000,170,7.0,3,,3, Los Mártires,Eduardo Santos,0,2849,54
3365,850000000,279,9.0,9,,3, Puente Aranda,El Jazmín II Sector,0,3778,16
3366,395000000,259,8.0,4,,3, Antonio Nariño,La Fragua,0,1788,11
3367,370000000,98,4.0,2,Si,3, Chapinero,Bosque Calderón,0,5578,6
3368,510000000,140,7.0,4,,3, Puente Aranda,Urbanización Central - Jorge Gaitán Cortes,0,3778,16
3369,480000000,49,1.0,2,,6, Chapinero,Pardo Rubio,0,5578,6
3370,270000000,29,1.0,1,,4, Chapinero,Sucre,0,5578,6
3371,975000000,320,5.0,3,,4, Teusaquillo,La Soledad,0,3506,9
3372,580000000,324,6.0,3,Si,3, Antonio Nariño,Caracas,0,1788,11
3373,135000000,42,1.0,1,,3, Santa Fé,La Alameda,3022192909,3255,36
3374,310000000,74,2.0,1,,3, Santa Fé,Las Nieves,3165222196,3255,36
3375,300000000,72,3.0,3,,3, Santa Fé,Las Nieves,3165222196,3255,36
3376,205000000,74,3.0,3,,3, Santa Fé,Las Nieves,0,3255,36
3377,160000000,26,1.0,1,No,3, Chapinero,Chapinero Central,0,5578,6
3378,790000000,180,4.0,3,,3, Los Mártires,San Victorino,0,2849,54
3379,780000000,140,4.0,4,Si,4, Teusaquillo,Gran América - Multifamiliares Futura,3002666793,3506,9
3380,260000000,53,3.0,2,No,3, Puente Aranda,Urbanización Corkidi,3502702112,3778,16
3381,510000000,91,3.0,3,,4, Chapinero,Bosque Calderón,0,5578,6
3382,340000000,60,2.0,2,Si,4, Chapinero,Marly,0,5578,6
3383,1800000000,683,1.0,0,,3, Los Mártires,Samper Mendoza,0,2849,54
3384,530000000,97,3.0,3,,4, Teusaquillo,Gran América - Multifamiliares Futura,0,3506,9
3385,211000000,51,3.0,2,,3, Puente Aranda,Estación Central,0,3778,16
3386,318500000,52,1.0,2,,4, Chapinero,Pardo Rubio,3197085944,5578,6
3387,250000000,38,1.0,1,,3, Chapinero,Chapinero Central,0,5578,6
3388,156000000,67,3.0,2,,4, Los Mártires,San Fason,0,2849,54
3389,237500000,37,1.0,1,,3, Teusaquillo,Quesada,0,3506,9
3390,347000000,55,1.0,1,,4, Chapinero,La Portada,0,5578,6
3391,329990000,80,3.0,2,,3, Santa Fé,La Paz Central,0,3255,36
3392,200000000,68,3.0,2,Si,4, Santa Fé,Las Nieves,3115923824,3255,36
3393,3500000000,1350,7.0,10,,4, Teusaquillo,Teusaquillo,0,3506,9
3394,280000000,155,3.0,3,,4, Santa Fé,San Martín,0,3255,36
3395,295000000,42,1.0,1,,3, Santa Fé,Las Nieves,0,3255,36
3396,4000000000,1000,10.0,10,,4, Teusaquillo,Teusaquillo,0,3506,9
3397,1200000000,330,1.0,0,,4, Teusaquillo,Teusaquillo,0,3506,9
3398,360000000,67,3.0,2,,3, Puente Aranda,Tibana,313230450,3778,16
3399,1050000000,137,3.0,4,,5, Santa Fé,San Diego,313230450,3255,36
3400,1900000000,550,10.0,10,,4, Teusaquillo,Teusaquillo,0,3506,9
3401,2600000000,660,10.0,10,,4, Teusaquillo,Quinta Paredes,0,3506,9
3402,470000000,110,4.0,2,,3, Chapinero,Bosque Calderón,0,5578,6
3403,455000000,145,3.0,3,,4, Chapinero,Sucre,0,5578,6
3404,2000000000,970,1.0,0,,4, Santa Fé,Sagrado Corazón,0,3255,36
3405,90000000,42,2.0,1,,2, Puente Aranda,Industrial Centenario,313230450,3778,16
3406,550000000,67,4.0,4,,5, Chapinero,Ingemar,0,5578,6
3407,1200000000,450,10.0,10,,4, Teusaquillo,Santa Teresita,313230450,3506,9
3408,730000000,166,3.0,3,,3, Santa Fé,Sagrado Corazón,0,3255,36
3409,1300000000,402,9.0,9,,4, Teusaquillo,La Magdalena,0,3506,9
3410,380000000,80,2.0,1,,4, Chapinero,Sucre,0,5578,6
3411,620000000,114,3.0,3,,4, Chapinero,Sucre,3123669377,5578,6
3412,550000000,134,3.0,2,,4, Candelaria,Las Aguas,0,665,6
3413,850000000,244,4.0,3,,4, Santa Fé,La Merced,3123669377,3255,36
3414,850000000,399,10.0,6,,4, Chapinero,Bosque Calderón,0,5578,6
3415,390000000,93,3.0,2,,4, Los Mártires,Usatama,3123669377,2849,54
3416,340000000,106,3.0,2,,4, Teusaquillo,Galerías,0,3506,9
3417,440000000,84,2.0,2,,4, Chapinero,Sucre,0,5578,6
3418,260000000,40,1.0,1,,4, Teusaquillo,Armenia,3123669377,3506,9
3419,304940000,62,2.0,2,,2, Santa Fé,La Perseverancia,0,3255,36
3420,132000000,48,3.0,2,,2, San Cristóbal,El Futuro,0,2365,48
